year,category,occupation,count_all,count_category_all,year_total,percentage,salary
2000,Transportation and Material Moving,Parking Lot Attendants,82912,10881825,281421906,3.8667299055248385,19927.91345072273
2000,Transportation and Material Moving,Machine Feeders and Offbearers,73749,10881825,281421906,3.8667299055248385,24808.128753233315
2000,Transportation and Material Moving,"Material moving workers, nec",97264,10881825,281421906,3.8667299055248385,34146.84116116505
2000,Transportation and Material Moving,Supervisors of Transportation and Material Moving Workers,288478,10881825,281421906,3.8667299055248385,47605.5860321754
2000,Transportation and Material Moving,"Dredge, Excavating, and Loading Machine Operators",70557,10881825,281421906,3.8667299055248385,41343.297989497376
2000,Transportation and Material Moving,"Subway, Streetcar, and Other Rail Transportation Workers",13004,10881825,281421906,3.8667299055248385,46597.42170658683
2000,Transportation and Material Moving,Flight Attendants and Transportation Workers and Attendants,154441,10881825,281421906,3.8667299055248385,36642.7048346345
2000,Transportation and Material Moving,Crane and Tower Operators,88731,10881825,281421906,3.8667299055248385,48254.05414123801
2000,Transportation and Material Moving,Ship and Boat Captains and Operators,45098,10881825,281421906,3.8667299055248385,59970.332724913496
2000,Transportation and Material Moving,Aircraft Pilots and Flight Engineers,142278,10881825,281421906,3.8667299055248385,117397.42751671867
2000,Transportation and Material Moving,"Motor Vehicle Operators, All Other",34204,10881825,281421906,3.8667299055248385,29903.79107930829
2000,Transportation and Material Moving,"Sailors and marine oilers, and ship engineers",40287,10881825,281421906,3.8667299055248385,39718.78410826487
2000,Transportation and Material Moving,"Conveyor operators and tenders, and hoist and winch operators",12463,10881825,281421906,3.8667299055248385,38525.24105865522
2000,Transportation and Material Moving,Railroad Conductors and Yardmasters,58298,10881825,281421906,3.8667299055248385,61384.5464375638
2000,Transportation and Material Moving,Air Traffic Controllers and Airfield Operations Specialists,42342,10881825,281421906,3.8667299055248385,79673.86453222454
2000,Transportation and Material Moving,Locomotive Engineers and Operators,59535,10881825,281421906,3.8667299055248385,64134.502129097666
2000,Transportation and Material Moving,Transportation Inspectors,47154,10881825,281421906,3.8667299055248385,52299.84274200613
2000,Transportation and Material Moving,"Transportation workers, nec",23790,10881825,281421906,3.8667299055248385,39001.760157894736
2000,Transportation and Material Moving,"Railroad Brake, Signal, and Switch Operators",12045,10881825,281421906,3.8667299055248385,53950.54366612111
2000,Transportation and Material Moving,Pumping Station Operators,24363,10881825,281421906,3.8667299055248385,45507.75653821033
2000,Legal,"Lawyers, and judges, magistrates, and other judicial workers",1010117,1614564,281421906,0.5737165322162234,138990.61179158624
2000,Legal,"Legal Support Workers, nec",268469,1614564,281421906,0.5737165322162234,43776.40621649242
2000,Legal,Paralegals and Legal Assistants,335978,1614564,281421906,0.5737165322162234,40190.42195962453
2000,Business Operations Specialists,"Human Resources, Training, and Labor Relations Specialists",1017988,3207112,281421906,1.1396099349849476,53725.14651586382
2000,Business Operations Specialists,Other Business Operations and Management Specialists,273584,3207112,281421906,1.1396099349849476,48510.851242924706
2000,Business Operations Specialists,"Wholesale and Retail Buyers, Except Farm Products",267749,3207112,281421906,1.1396099349849476,42949.7806413623
2000,Business Operations Specialists,Management Analysts,639056,3207112,281421906,1.1396099349849476,97474.86775008444
2000,Business Operations Specialists,"Compliance Officers, Except Agriculture",112385,3207112,281421906,1.1396099349849476,57063.32952973468
2000,Business Operations Specialists,"Claims Adjusters, Appraisers, Examiners, and Investigators",330669,3207112,281421906,1.1396099349849476,46977.58380536169
2000,Business Operations Specialists,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",302229,3207112,281421906,1.1396099349849476,51207.63674661535
2000,Business Operations Specialists,Logisticians,43153,3207112,281421906,1.1396099349849476,65960.6964017991
2000,Business Operations Specialists,Meeting and Convention Planners,39465,3207112,281421906,1.1396099349849476,45295.37159616469
2000,Business Operations Specialists,Cost Estimators,120417,3207112,281421906,1.1396099349849476,64165.224213415684
2000,Business Operations Specialists,"Agents and Business Managers of Artists, Performers, and Athletes",43612,3207112,281421906,1.1396099349849476,59263.01390476191
2000,Business Operations Specialists,"Buyers and Purchasing Agents, Farm Products",16805,3207112,281421906,1.1396099349849476,54146.21024811219
2000,Technicians,"Engineering Technicians, Except Drafters",517004,612254,281421906,0.21755733542647532,48440.758099074665
2000,Technicians,Surveying and Mapping Technicians,95250,612254,281421906,0.21755733542647532,40195.986084645265
2000,Architecture and Engineering,Electrical and Electronics Engineers,347888,2474478,281421906,0.8792769671597634,84794.98506420647
2000,Architecture and Engineering,"Engineers, nec",374168,2474478,281421906,0.8792769671597634,83019.52078376972
2000,Architecture and Engineering,"Architects, Except Naval",216814,2474478,281421906,0.8792769671597634,75525.51929629262
2000,Architecture and Engineering,Civil Engineers,307670,2474478,281421906,0.8792769671597634,79206.7607198552
2000,Architecture and Engineering,Mechanical Engineers,306089,2474478,281421906,0.8792769671597634,75946.20084737257
2000,Architecture and Engineering,Computer Hardware Engineers,73295,2474478,281421906,0.8792769671597634,74451.22132580262
2000,Architecture and Engineering,"Industrial Engineers, including Health and Safety",217323,2474478,281421906,0.8792769671597634,68735.45914406033
2000,Architecture and Engineering,Environmental Engineers,38514,2474478,281421906,0.8792769671597634,72595.53328874025
2000,Architecture and Engineering,Drafters,269546,2474478,281421906,0.8792769671597634,43799.38162565836
2000,Architecture and Engineering,Materials Engineers,41441,2474478,281421906,0.8792769671597634,73005.1614379085
2000,Architecture and Engineering,"Surveyors, Cartographers, and Photogrammetrists",40931,2474478,281421906,0.8792769671597634,51981.323749999996
2000,Architecture and Engineering,Chemical Engineers,73743,2474478,281421906,0.8792769671597634,86767.51829609771
2000,Architecture and Engineering,Marine Engineers and Naval Architects,12405,2474478,281421906,0.8792769671597634,77412.00617449664
2000,Architecture and Engineering,Aerospace Engineers,129146,2474478,281421906,0.8792769671597634,86128.77669344044
2000,Architecture and Engineering,"Petroleum, mining and geological engineers, including mining safety engineers",25505,2474478,281421906,0.8792769671597634,97768.84033057852
2000,Military,"Military, Rank Not Specified",1169131,1188710,281421906,0.4223942680567304,34464.286359703765
2000,Military,Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members,10198,1188710,281421906,0.4223942680567304,25030.646268115943
2000,Military,Military Officer Special and Tactical Operations Leaders,4325,1188710,281421906,0.4223942680567304,50349.70387665198
2000,Military,First-Line Enlisted Military Supervisors,5056,1188710,281421906,0.4223942680567304,40037.54696356275
2000,Extraction,"Explosives Workers, Ordnance Handling Experts, and Blasters",12270,169966,281421906,0.06039544057384076,41354.03949253731
2000,Extraction,"Earth Drillers, Except Oil and Gas",35230,169966,281421906,0.06039544057384076,41650.793000000005
2000,Extraction,"Extraction workers, nec",39363,169966,281421906,0.06039544057384076,35368.043661733616
2000,Extraction,Mining Machine Operators,62378,169966,281421906,0.06039544057384076,47102.16845225603
2000,Extraction,"Derrick, rotary drill, and service unit operators, and roustabouts, oil, gas, and mining",20725,169966,281421906,0.06039544057384076,39865.6686409396
2010,No Occupation,"Unemployed, with No Work Experience in the Last 5 Years or Earlier or Never Worked",128525039,128525039,309349689,41.54684603545859,14667.535255075001
2010,"Life, Physical, and Social Science","Physical Scientists, nec",206670,1432949,309349689,0.46321333137011816,73510.81413492428
2010,"Life, Physical, and Social Science",Atmospheric and Space Scientists,9049,1432949,309349689,0.46321333137011816,81499.97752808989
2010,"Life, Physical, and Social Science","Life, Physical, and Social Science Technicians, nec",232228,1432949,309349689,0.46321333137011816,29706.144334532375
2010,"Life, Physical, and Social Science",Chemical Technicians,81852,1432949,309349689,0.46321333137011816,47151.30445246691
2010,"Life, Physical, and Social Science",Chemists and Materials Scientists,93936,1432949,309349689,0.46321333137011816,71553.53200419727
2010,"Life, Physical, and Social Science",Conservation Scientists and Foresters,29574,1432949,309349689,0.46321333137011816,55232.07837837838
2010,"Life, Physical, and Social Science",Psychologists,209881,1432949,309349689,0.46321333137011816,69556.3467954346
2010,"Life, Physical, and Social Science",Environmental Scientists and Geoscientists,79693,1432949,309349689,0.46321333137011816,84162.84677419355
2010,"Life, Physical, and Social Science","Social Scientists, nec",67254,1432949,309349689,0.46321333137011816,53556.2838038633
2010,"Life, Physical, and Social Science",Biological Scientists,92425,1432949,309349689,0.46321333137011816,55342.14838035528
2010,"Life, Physical, and Social Science",Economists and market researchers,28706,1432949,309349689,0.46321333137011816,113881.64401294498
2010,"Life, Physical, and Social Science",Biological Technicians,27336,1432949,309349689,0.46321333137011816,41464.48620689655
2010,"Life, Physical, and Social Science","Medical Scientists, and Life Scientists, All Other",144293,1432949,309349689,0.46321333137011816,80519.01859229748
2010,"Life, Physical, and Social Science",Agricultural and Food Scientists,35593,1432949,309349689,0.46321333137011816,53186.3807106599
2010,"Life, Physical, and Social Science",Agricultural and Food Science Technicians,35949,1432949,309349689,0.46321333137011816,35245.12010443864
2010,"Life, Physical, and Social Science",Astronomers and Physicists,15673,1432949,309349689,0.46321333137011816,98124.96855345913
2010,"Life, Physical, and Social Science","Geological and Petroleum Technicians, and Nuclear Technicians",20008,1432949,309349689,0.46321333137011816,61506.14410480349
2010,"Life, Physical, and Social Science",Urban and Regional Planners,22829,1432949,309349689,0.46321333137011816,68075.016
2010,Computer and Mathematical,"Software Developers, Applications and Systems Software",943603,3904475,309349689,1.2621557864245987,87780.18701799486
2010,Computer and Mathematical,Computer Scientists and Systems Analysts/Network systems Analysts/Web Developers,1241008,3904475,309349689,1.2621557864245987,68171.60807366604
2010,Computer and Mathematical,Network and Computer Systems Administrators,249968,3904475,309349689,1.2621557864245987,63392.87589214909
2010,Computer and Mathematical,Database Administrators,117861,3904475,309349689,1.2621557864245987,67171.72136474411
2010,Computer and Mathematical,Computer Programmers,529164,3904475,309349689,1.2621557864245987,70710.1031626506
2010,Computer and Mathematical,Computer Support Specialists,608199,3904475,309349689,1.2621557864245987,50833.780906593405
2010,Computer and Mathematical,Operations Research Analysts,138280,3904475,309349689,1.2621557864245987,78822.76346284935
2010,Computer and Mathematical,"Mathematical science occupations, nec",47906,3904475,309349689,1.2621557864245987,80417.61649484537
2010,Computer and Mathematical,Actuaries,28486,3904475,309349689,1.2621557864245987,129477.93031358885
2010,Corporate,Customer Service Representatives,2928169,45989694,309349689,14.866571920167665,26064.54563550575
2010,Corporate,Retail Salespersons,4740830,45989694,309349689,14.866571920167665,24362.022270869165
2010,Corporate,Cashiers,5082015,45989694,309349689,14.866571920167665,11733.560827645975
2010,Corporate,Secretaries and Administrative Assistants,4656411,45989694,309349689,14.866571920167665,29264.4783022799
2010,Corporate,First-Line Supervisors of Sales Workers,4839236,45989694,309349689,14.866571920167665,51326.39483889902
2010,Corporate,"Shipping, Receiving, and Traffic Clerks",731794,45989694,309349689,14.866571920167665,25799.691546631748
2010,Corporate,Real Estate Brokers and Sales Agents,970418,45989694,309349689,14.866571920167665,51200.7823777065
2010,Corporate,Travel Agents,90568,45989694,309349689,14.866571920167665,32381.272629310344
2010,Corporate,Postal Service Clerks,163036,45989694,309349689,14.866571920167665,45156.916807195055
2010,Corporate,Data Entry Keyers,543271,45989694,309349689,14.866571920167665,24074.801528140142
2010,Corporate,Postal Service Mail Carriers,370332,45989694,309349689,14.866571920167665,45633.5452991453
2010,Corporate,First-Line Supervisors of Office and Administrative Support Workers,1642218,45989694,309349689,14.866571920167665,48177.764684770904
2010,Corporate,"Sales Representatives, Services, All Other",730387,45989694,309349689,14.866571920167665,59457.848569434755
2010,Corporate,Insurance Claims and Policy Processing Clerks,347533,45989694,309349689,14.866571920167665,32674.691605301916
2010,Corporate,"Sales and Related Workers, All Other",334549,45989694,309349689,14.866571920167665,47125.772197309416
2010,Corporate,Stock Clerks and Order Fillers,2109061,45989694,309349689,14.866571920167665,18389.465128178887
2010,Corporate,Counter and Rental Clerks,173964,45989694,309349689,14.866571920167665,19013.148387096775
2010,Corporate,"Office Clerks, General",1632538,45989694,309349689,14.866571920167665,25782.583145504632
2010,Corporate,"Production, Planning, and Expediting Clerks",349902,45989694,309349689,14.866571920167665,43085.93060754391
2010,Corporate,"Interviewers, Except Eligibility and Loan",350560,45989694,309349689,14.866571920167665,22700.55208913649
2010,Corporate,Telemarketers,240672,45989694,309349689,14.866571920167665,13780.713673177705
2010,Corporate,Receptionists and Information Clerks,1660518,45989694,309349689,14.866571920167665,19635.795933830028
2010,Corporate,Bank Tellers,518614,45989694,309349689,14.866571920167665,19179.214450867054
2010,Corporate,Statistical Assistants,32222,45989694,309349689,14.866571920167665,37384.4895522388
2010,Corporate,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",110666,45989694,309349689,14.866571920167665,29106.994722955144
2010,Corporate,"Bookkeeping, Accounting, and Auditing Clerks",1693717,45989694,309349689,14.866571920167665,32000.826769923657
2010,Corporate,Computer Operators,167654,45989694,309349689,14.866571920167665,37528.66647230321
2010,Corporate,"Sales Representatives, Wholesale and Manufacturing",1603482,45989694,309349689,14.866571920167665,65943.65889675372
2010,Corporate,"Office and administrative support workers, nec",646746,45989694,309349689,14.866571920167665,34102.37859375
2010,Corporate,"Securities, Commodities, and Financial Services Sales Agents",347175,45989694,309349689,14.866571920167665,105722.22343565525
2010,Corporate,Loan Interviewers and Clerks,152695,45989694,309349689,14.866571920167665,33324.71754143646
2010,Corporate,"Financial Clerks, nec",104234,45989694,309349689,14.866571920167665,46428.50540806293
2010,Corporate,"Credit Authorizers, Checkers, and Clerks",66780,45989694,309349689,14.866571920167665,41525.54559505409
2010,Corporate,Insurance Sales Agents,617049,45989694,309349689,14.866571920167665,67324.86450079239
2010,Corporate,File Clerks,537316,45989694,309349689,14.866571920167665,21761.109177505037
2010,Corporate,"Eligibility Interviewers, Government Programs",81400,45989694,309349689,14.866571920167665,41546.77764565993
2010,Corporate,Billing and Posting Clerks,584204,45989694,309349689,14.866571920167665,29652.37098999655
2010,Corporate,Correspondent clerks and order clerks,192787,45989694,309349689,14.866571920167665,25312.8653250774
2010,Corporate,"Court, Municipal, and License Clerks",107629,45989694,309349689,14.866571920167665,35403.72893136403
2010,Corporate,Word Processors and Typists,421829,45989694,309349689,14.866571920167665,24108.53946537571
2010,Corporate,Bill and Account Collectors,289596,45989694,309349689,14.866571920167665,28868.38104600865
2010,Corporate,"Hotel, Motel, and Resort Desk Clerks",188106,45989694,309349689,14.866571920167665,16015.77080890973
2010,Corporate,"Information and Record Clerks, All Other",135724,45989694,309349689,14.866571920167665,31148.147058823528
2010,Corporate,Couriers and Messengers,379333,45989694,309349689,14.866571920167665,32259.414760348584
2010,Corporate,Dispatchers,324045,45989694,309349689,14.866571920167665,34125.655226700255
2010,Corporate,"Models, Demonstrators, and Product Promoters",115134,45989694,309349689,14.866571920167665,18521.60910652921
2010,Corporate,Brokerage Clerks,12227,45989694,309349689,14.866571920167665,46288.51162790698
2010,Corporate,"Mail Clerks and Mail Machine Operators, Except Postal Service",144643,45989694,309349689,14.866571920167665,23279.299928926794
2010,Corporate,Procurement Clerks,36908,45989694,309349689,14.866571920167665,47631.84102564103
2010,Corporate,Advertising Sales Agents,272368,45989694,309349689,14.866571920167665,55969.86648711043
2010,Corporate,Payroll and Timekeeping Clerks,203518,45989694,309349689,14.866571920167665,34060.972064393936
2010,Corporate,Parts Salespersons,123825,45989694,309349689,14.866571920167665,31209.713380839272
2010,Corporate,"Human Resources Assistants, Except Payroll and Timekeeping",75145,45989694,309349689,14.866571920167665,35554.441767068274
2010,Corporate,"Switchboard Operators, Including Answering Service",51878,45989694,309349689,14.866571920167665,22860.84688090737
2010,Corporate,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",258684,45989694,309349689,14.866571920167665,17273.53356752537
2010,Corporate,"Meter Readers, Utilities",44143,45989694,309349689,14.866571920167665,36847.97757847534
2010,Corporate,Telephone Operators,70584,45989694,309349689,14.866571920167665,25246.00925925926
2010,Corporate,"Library Assistants, Clerical",158814,45989694,309349689,14.866571920167665,17689.43671265747
2010,Corporate,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",102331,45989694,309349689,14.866571920167665,42555.34255725191
2010,Corporate,Reservation and Transportation Ticket Agents and Travel Clerks,144580,45989694,309349689,14.866571920167665,34234.09530483532
2010,Corporate,Proofreaders and Copy Markers,17801,45989694,309349689,14.866571920167665,25777.042553191488
2010,Corporate,"Office Machine Operators, Except Computer",57391,45989694,309349689,14.866571920167665,22205.03886925795
2010,Corporate,Sales Engineers,37411,45989694,309349689,14.866571920167665,97272.71392405064
2010,Corporate,New Account Clerks,19964,45989694,309349689,14.866571920167665,32649.590476190475
2010,Corporate,"Communications Equipment Operators, All Other",12832,45989694,309349689,14.866571920167665,43848.68992248062
2010,Corporate,Cargo and Freight Agents,22649,45989694,309349689,14.866571920167665,34788.03141361257
2010,Corporate,Gaming Cage Workers,15879,45989694,309349689,14.866571920167665,21630.13157894737
2010,Construction,"Brickmasons, Blockmasons, and Stonemasons",224409,9999640,309349689,3.232471327941112,26172.492888670917
2010,Construction,Electricians,913866,9999640,309349689,3.232471327941112,42422.43355555556
2010,Construction,First-Line Supervisors of Construction Trades and Extraction Workers,1018680,9999640,309349689,3.232471327941112,52232.77959295428
2010,Construction,Construction Laborers,2295195,9999640,309349689,3.232471327941112,23367.36151674455
2010,Construction,Roofers,318051,9999640,309349689,3.232471327941112,20739.388042203987
2010,Construction,Structural Iron and Steel Workers,88125,9999640,309349689,3.232471327941112,34650.39426523297
2010,Construction,Carpenters,1732211,9999640,309349689,3.232471327941112,27125.91146732429
2010,Construction,"Construction equipment operators except paving, surfacing, and tamping equipment operators",447996,9999640,309349689,3.232471327941112,37748.07783695207
2010,Construction,"Painters, Construction and Maintenance",798393,9999640,309349689,3.232471327941112,21595.41028621241
2010,Construction,"Drywall Installers, Ceiling Tile Installers, and Tapers",202876,9999640,309349689,3.232471327941112,20880.405720957384
2010,Construction,"Carpet, Floor, and Tile Installers and Finishers",247457,9999640,309349689,3.232471327941112,24167.683309557775
2010,Construction,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",656936,9999640,309349689,3.232471327941112,38132.65817888799
2010,Construction,Boilermakers,30655,9999640,309349689,3.232471327941112,49388.30128205128
2010,Construction,"Cement Masons, Concrete Finishers, and Terrazzo Workers",99903,9999640,309349689,3.232471327941112,24019.239860950172
2010,Construction,"Helpers, Construction Trades",107410,9999640,309349689,3.232471327941112,16780.225603357816
2010,Construction,Plasterers and Stucco Masons,47745,9999640,309349689,3.232471327941112,21408.496240601504
2010,Construction,Insulation Workers,56110,9999640,309349689,3.232471327941112,29733.70909090909
2010,Construction,Elevator Installers and Repairers,33520,9999640,309349689,3.232471327941112,68530.2064516129
2010,Construction,"Sheet Metal Workers, metal-working",163472,9999640,309349689,3.232471327941112,36218.68718592965
2010,Construction,Glaziers,52145,9999640,309349689,3.232471327941112,34056.111776447106
2010,Construction,"Construction workers, nec",63367,9999640,309349689,3.232471327941112,28726.73838209983
2010,Construction,Highway Maintenance Workers,136802,9999640,309349689,3.232471327941112,33706.32266325224
2010,Construction,Construction and Building Inspectors,120591,9999640,309349689,3.232471327941112,49711.05058365759
2010,Construction,Fence Erectors,39316,9999640,309349689,3.232471327941112,20870.607954545456
2010,Construction,Hazardous Materials Removal Workers,48196,9999640,309349689,3.232471327941112,29835.85202863962
2010,Construction,"Paving, Surfacing, and Tamping Equipment Operators",21027,9999640,309349689,3.232471327941112,30225.834821428572
2010,Construction,Reinforcing Iron and Rebar Workers,11346,9999640,309349689,3.232471327941112,32533.775510204083
2010,Construction,Paperhangers,8270,9999640,309349689,3.232471327941112,20642.0
2010,Construction,Rail-Track Laying and Maintenance Equipment Operators,15570,9999640,309349689,3.232471327941112,45163.12101910828
2010,Social Service,Licensed Practical and Licensed Vocational Nurses,772241,16931001,309349689,5.473094559988389,33829.74850448654
2010,Social Service,Firefighters,313679,16931001,309349689,5.473094559988389,60592.60624402676
2010,Social Service,Physicians and Surgeons,904577,16931001,309349689,5.473094559988389,196259.55100552255
2010,Social Service,"Medical Assistants and Other Healthcare Support Occupations, nec",994499,16931001,309349689,5.473094559988389,23189.886826666665
2010,Social Service,Respiratory Therapists,113969,16931001,309349689,5.473094559988389,49667.83485477178
2010,Social Service,Massage Therapists,165659,16931001,309349689,5.473094559988389,20584.679548156957
2010,Social Service,Registered Nurses,3114652,16931001,309349689,5.473094559988389,56983.13761164406
2010,Social Service,"Law enforcement workers, nec",433338,16931001,309349689,5.473094559988389,10914.4345961401
2010,Social Service,Security Guards and Gaming Surveillance Officers,1228840,16931001,309349689,5.473094559988389,29953.03203131951
2010,Social Service,"Nursing, Psychiatric, and Home Health Aides",2825645,16931001,309349689,5.473094559988389,20360.483440697233
2010,Social Service,Clinical Laboratory Technologists and Technicians,404870,16931001,309349689,5.473094559988389,42696.353683148336
2010,Social Service,Radiation Therapists,13190,16931001,309349689,5.473094559988389,75063.86666666667
2010,Social Service,Diagnostic Related Technologists and Technicians,341084,16931001,309349689,5.473094559988389,48825.39429055964
2010,Social Service,"Sheriffs, Bailiffs, Correctional Officers, and Jailers",504076,16931001,309349689,5.473094559988389,43122.83000391696
2010,Social Service,Dental Hygienists,167340,16931001,309349689,5.473094559988389,41850.16290868095
2010,Social Service,Police Officers and Detectives,869852,16931001,309349689,5.473094559988389,62553.518885741265
2010,Social Service,Pharmacists,285418,16931001,309349689,5.473094559988389,94255.52097560976
2010,Social Service,Health Diagnosing and Treating Practitioner Support Technicians,609183,16931001,309349689,5.473094559988389,26913.526720163907
2010,Social Service,Occupational Therapy Assistants and Aides,15372,16931001,309349689,5.473094559988389,40333.43558282209
2010,Social Service,Dental Assistants,326878,16931001,309349689,5.473094559988389,23498.17286304417
2010,Social Service,Emergency Medical Technicians and Paramedics,197462,16931001,309349689,5.473094559988389,40176.693792383936
2010,Social Service,Physical Therapists,203203,16931001,309349689,5.473094559988389,64228.98476454293
2010,Social Service,Chiropractors,56123,16931001,309349689,5.473094559988389,87454.82393162393
2010,Social Service,Physician Assistants,122174,16931001,309349689,5.473094559988389,67752.01710863986
2010,Social Service,Fire Inspectors,21946,16931001,309349689,5.473094559988389,53436.99163179917
2010,Social Service,Physical Therapist Assistants and Aides,84716,16931001,309349689,5.473094559988389,28922.805917159763
2010,Social Service,Private Detectives and Investigators,93720,16931001,309349689,5.473094559988389,60216.55720338983
2010,Social Service,"Supervisors, Protective Service Workers, All Other",105493,16931001,309349689,5.473094559988389,56376.75901328273
2010,Social Service,"Healthcare Practitioners and Technical Occupations, nec",91426,16931001,309349689,5.473094559988389,54928.466595970305
2010,Social Service,First-Line Supervisors of Fire Fighting and Prevention Workers,59138,16931001,309349689,5.473094559988389,82812.12248062015
2010,Social Service,"Therapists, nec",156848,16931001,309349689,5.473094559988389,42240.91497227357
2010,Social Service,First-Line Supervisors of Correctional Officers,69911,16931001,309349689,5.473094559988389,52987.085680751174
2010,Social Service,Speech Language Pathologists,134066,16931001,309349689,5.473094559988389,54477.40362659503
2010,Social Service,"Health Technologists and Technicians, nec",148431,16931001,309349689,5.473094559988389,43877.58403361344
2010,Social Service,Medical Records and Health Information Technicians,134240,16931001,309349689,5.473094559988389,28941.982496194825
2010,Social Service,Occupational Therapists,92053,16931001,309349689,5.473094559988389,53764.94964028777
2010,Social Service,Veterinarians,82258,16931001,309349689,5.473094559988389,97818.92107995847
2010,Social Service,Dentists,177562,16931001,309349689,5.473094559988389,163827.20568475453
2010,Social Service,First-Line Supervisors of Police and Detectives,132221,16931001,309349689,5.473094559988389,77533.4433427762
2010,Social Service,Dieticians and Nutritionists,101852,16931001,309349689,5.473094559988389,40272.18984962406
2010,Social Service,Recreational Therapists,15652,16931001,309349689,5.473094559988389,33965.527950310556
2010,Social Service,"Opticians, Dispensing",58112,16931001,309349689,5.473094559988389,34616.57534246575
2010,Social Service,Optometrists,36585,16931001,309349689,5.473094559988389,110181.14769975787
2010,Social Service,Audiologists,15392,16931001,309349689,5.473094559988389,67829.52694610778
2010,Social Service,"Health Diagnosing and Treating Practitioners, nec",23079,16931001,309349689,5.473094559988389,44758.51821862348
2010,Social Service,Crossing Guards,93081,16931001,309349689,5.473094559988389,19208.855485232067
2010,Social Service,Animal Control,10706,16931001,309349689,5.473094559988389,40601.94827586207
2010,Social Service,Podiatrists,9189,16931001,309349689,5.473094559988389,148468.64
2010,Financial Specialists,Accountants and Auditors,2293461,3769758,309349689,1.218607334691712,66853.38174992781
2010,Financial Specialists,Tax Preparers,171164,3769758,309349689,1.218607334691712,39467.45295404814
2010,Financial Specialists,Credit Counselors and Loan Officers,360279,3769758,309349689,1.218607334691712,59102.87152391546
2010,Financial Specialists,Personal Financial Advisors,374197,3769758,309349689,1.218607334691712,112136.13302034429
2010,Financial Specialists,Appraisers and Assessors of Real Estate,102085,3769758,309349689,1.218607334691712,55982.80205655527
2010,Financial Specialists,Insurance Underwriters,113105,3769758,309349689,1.218607334691712,60743.88495575221
2010,Financial Specialists,"Tax Examiners and Collectors, and Revenue Agents",75201,3769758,309349689,1.218607334691712,48990.43573264781
2010,Financial Specialists,Credit Analysts,29832,3769758,309349689,1.218607334691712,55137.90909090909
2010,Financial Specialists,"Financial Specialists, nec",81515,3769758,309349689,1.218607334691712,82369.05975609756
2010,Financial Specialists,Budget Analysts,58174,3769758,309349689,1.218607334691712,70498.23794212218
2010,Financial Specialists,Financial Examiners,16915,3769758,309349689,1.218607334691712,84104.92810457517
2010,Financial Specialists,Financial Analysts,93830,3769758,309349689,1.218607334691712,119280.32406417112
2010,Personal Care and Service,Recreation and Fitness Workers,606089,6874014,309349689,2.2220853113577888,16836.390131466622
2010,Personal Care and Service,"Entertainment Attendants and Related Workers, nec",318891,6874014,309349689,2.2220853113577888,14477.16742375081
2010,Personal Care and Service,Funeral Service Workers and Embalmers,61933,6874014,309349689,2.2220853113577888,49412.496433666194
2010,Personal Care and Service,"Hairdressers, Hairstylists, and Cosmetologists",906100,6874014,309349689,2.2220853113577888,19988.206924131628
2010,Personal Care and Service,Personal Care Aides,1368733,6874014,309349689,2.2220853113577888,16409.15635079097
2010,Personal Care and Service,Childcare Workers,1950187,6874014,309349689,2.2220853113577888,11768.808767064846
2010,Personal Care and Service,Animal Trainers,56975,6874014,309349689,2.2220853113577888,27211.39926739927
2010,Personal Care and Service,Nonfarm Animal Caretakers,252599,6874014,309349689,2.2220853113577888,16203.421576763485
2010,Personal Care and Service,First-Line Supervisors of Personal Service Workers,216276,6874014,309349689,2.2220853113577888,34424.55655206776
2010,Personal Care and Service,"Baggage Porters, Bellhops, and Concierges",100063,6874014,309349689,2.2220853113577888,24559.492736077482
2010,Personal Care and Service,"Personal Appearance Workers, nec",312810,6874014,309349689,2.2220853113577888,16927.83194795808
2010,Personal Care and Service,Barbers,114115,6874014,309349689,2.2220853113577888,23703.505903723886
2010,Personal Care and Service,Tour and Travel Guides,77270,6874014,309349689,2.2220853113577888,21575.417737789205
2010,Personal Care and Service,"Ushers, Lobby Attendants, and Ticket Takers",67812,6874014,309349689,2.2220853113577888,11819.959580838324
2010,Personal Care and Service,Residential Advisors,90207,6874014,309349689,2.2220853113577888,14869.746566791511
2010,Personal Care and Service,Gaming Services Workers,139364,6874014,309349689,2.2220853113577888,30346.89704769114
2010,Personal Care and Service,"Personal Care and Service Workers, All Other",139088,6874014,309349689,2.2220853113577888,17926.597628458498
2010,Personal Care and Service,First-Line Supervisors of Gaming Workers,95502,6874014,309349689,2.2220853113577888,40810.988974641674
2010,"Installation, Maintenance, and Repair",Automotive Service Technicians and Mechanics,997345,5677158,309349689,1.8351911127992115,31263.09810762237
2010,"Installation, Maintenance, and Repair","Maintenance and Repair Workers, General",614917,5677158,309349689,1.8351911127992115,38224.92085406967
2010,"Installation, Maintenance, and Repair",Industrial and Refractory Machinery Mechanics,450897,5677158,309349689,1.8351911127992115,42826.0050020842
2010,"Installation, Maintenance, and Repair",Telecommunications Line Installers and Repairers,198537,5677158,309349689,1.8351911127992115,43174.56896551724
